mask_name	subject	state2	correlation	error_rate
hp	16	(Ho)Fo	0.009876648337567698	0.125
hp	16	(Hy)Fy	0.01429470379782329	0.125
hp	16	(Hy)Fo		0.1875
hp	17	(Fo)Hy	0.02199603023266994	0.125
hp	17	(Fo)Ho		0.0625
hp	17	(Fy)Hy		0.0
hp	17	(Fy)Ho		0.0625
hp	17	(Ho)Fy		0.0
hp	17	(Ho)Fo		0.25
hp	17	(Hy)Fy		0.0625
hp	17	(Hy)Fo	0.04521458740281621	0.1875
hp	18	(Fo)Hy	0.01753368273576824	0.125
hp	18	(Fo)Ho	0.03478013352130727	0.0
hp	18	(Fy)Hy		0.0
hp	18	(Fy)Ho		0.0625
hp	18	(Ho)Fy		0.0
hp	18	(Ho)Fo		0.0625
hp	18	(Hy)Fy		0.0
