mask_name	subject	state2	correlation	error_rate
dlPFC	14	(Fy)Ho	0.04342838309479437	0.0625
dlPFC	14	(Ho)Fy		0.0625
dlPFC	14	(Hy)Fo	0.010270066457242346	0.0
dlPFC	15	(Fo)Fy	0.018109772083551832	0.0
dlPFC	15	(Fy)Fo		0.03125
dlPFC	15	(Ho)Hy	0.00037938519786027275	0.03125
dlPFC	15	(Hy)Ho	0.0021215713554592723	0.03125
dlPFC	15	(Fo)Hy		0.0
dlPFC	15	(Fy)Ho		0.0
dlPFC	15	(Ho)Fy		0.0
dlPFC	15	(Hy)Fo		0.0625
dlPFC	16	(Fo)Fy	0.002938043295933259	0.0
dlPFC	16	(Fy)Fo		0.0
dlPFC	16	(Ho)Hy		0.03125
dlPFC	16	(Hy)Ho		0.0625
dlPFC	16	(Fo)Hy	0.030968548598461414	0.1875
dlPFC	16	(Fy)Ho		0.0625
dlPFC	16	(Ho)Fy		0.0625
dlPFC	16	(Hy)Fo	0.007354135578064407	0.1875
dlPFC	17	(Fo)Fy	0.04478013406185566	0.0
dlPFC	17	(Fy)Fo	0.07651487376430065	0.0625
dlPFC	17	(Ho)Hy	0.0659127425948721	0.0625
dlPFC	17	(Hy)Ho	0.012489938542161053	0.09375
dlPFC	17	(Fo)Hy		0.125
dlPFC	17	(Fy)Ho		0.0625
dlPFC	17	(Ho)Fy		0.0
dlPFC	17	(Hy)Fo		0.1875
dlPFC	18	(Fo)Fy		0.0
dlPFC	18	(Fy)Fo		0.0625
dlPFC	18	(Ho)Hy		0.0
dlPFC	18	(Hy)Ho		0.0
dlPFC	18	(Fo)Hy	0.012441861086952239	0.125
dlPFC	18	(Fy)Ho		0.0625
dlPFC	18	(Ho)Fy		0.0
dlPFC	18	(Hy)Fo		0.1875
dlPFC	20	(Fo)Fy		0.125
dlPFC	20	(Fy)Fo	0.08542687049151626	0.03125
dlPFC	20	(Ho)Hy	0.026764419523088716	0.03125
dlPFC	20	(Hy)Ho	0.015944991038210295	0.0625
dlPFC	20	(Fo)Hy		0.25
dlPFC	20	(Fy)Ho		0.125
dlPFC	20	(Ho)Fy	0.025945811700031744	0.25
dlPFC	20	(Hy)Fo		0.125
dlPFC	21	(Fo)Fy		0.0625
dlPFC	21	(Fy)Fo	0.01138423871704857	0.0
dlPFC	21	(Ho)Hy		0.0625
dlPFC	21	(Hy)Ho		0.0
dlPFC	21	(Fo)Hy	0.0003987834632529757	0.125
dlPFC	21	(Fy)Ho		0.1875
dlPFC	21	(Ho)Fy		0.0625
dlPFC	21	(Hy)Fo		0.0
dlPFC	22	(Fo)Fy		0.0
dlPFC	22	(Fy)Fo	0.07227426740958676	0.0625
dlPFC	22	(Ho)Hy		0.03125
dlPFC	22	(Hy)Ho		0.03125
dlPFC	22	(Fo)Hy		0.0625
dlPFC	22	(Fy)Ho	0.004242497020701664	0.125
dlPFC	22	(Ho)Fy	0.016962368907262878	0.0625
dlPFC	22	(Hy)Fo	0.029138427434803944	0.0625
dlPFC	23	(Fo)Fy		0.0
dlPFC	23	(Fy)Fo		0.0
dlPFC	23	(Ho)Hy	0.045957136392957204	0.03125
dlPFC	23	(Hy)Ho		0.0
dlPFC	23	(Fo)Hy		0.0625
dlPFC	23	(Fy)Ho	0.009658661237438845	0.0625
dlPFC	23	(Ho)Fy	0.013828634804563585	0.0
dlPFC	23	(Hy)Fo	0.003696911425322174	0.0625
dlPFC	24	(Fo)Fy	0.10973160911305965	0.0625
dlPFC	24	(Fy)Fo		0.09375
dlPFC	24	(Ho)Hy	0.044722275503346016	0.03125
dlPFC	24	(Hy)Ho	0.027496485055912043	0.03125
dlPFC	24	(Fo)Hy	0.013916117531408086	0.0625
dlPFC	24	(Fy)Ho		0.0625
dlPFC	24	(Ho)Fy	0.013286180754227554	0.0625
dlPFC	24	(Hy)Fo		0.1875
dlPFC	25	(Fo)Fy		0.0
dlPFC	25	(Fy)Fo	0.09134786018841864	0.03125
dlPFC	25	(Ho)Hy	0.04072919465402453	0.0625
dlPFC	25	(Hy)Ho	0.04548397055505275	0.0625
dlPFC	25	(Fo)Hy		0.1875
dlPFC	25	(Fy)Ho		0.0
dlPFC	25	(Ho)Fy		0.0
dlPFC	25	(Hy)Fo		0.0625
dlPFC	26	(Fo)Fy		0.0625
dlPFC	26	(Fy)Fo	0.04695201199939068	0.0
dlPFC	26	(Ho)Hy		0.03125
dlPFC	26	(Hy)Ho		0.03125
dlPFC	26	(Fo)Hy		0.0
dlPFC	26	(Fy)Ho		0.0625
dlPFC	26	(Ho)Fy		0.0625
dlPFC	26	(Hy)Fo		0.0
dlPFC	27	(Fo)Fy		0.25
dlPFC	27	(Fy)Fo	0.07149140977036386	0.03125
dlPFC	27	(Ho)Hy	0.025665038809361277	0.03125
dlPFC	27	(Hy)Ho		0.0625
dlPFC	27	(Fo)Hy		0.0625
dlPFC	27	(Fy)Ho		0.0
dlPFC	27	(Ho)Fy		0.125
dlPFC	27	(Hy)Fo		0.25
dlPFC	28	(Fo)Fy	0.026820114716996815	0.03125
